model,n_features,n_splits,scorer,outliers,scores
RandomForestRegressor,7,3,mse,yes,[5.07642582e-01 2.70123561e-01 5.36573878e+02]
RandomForestRegressor,7,3,mse,no,[0.28430171 0.40033998 1.49078884]
RandomForestRegressor,8,3,r2_score,yes,[-4.94763354e-01 -2.20443446e-01 -5.85771482e+02]
RandomForestRegressor,8,3,r2_score,no,[-0.28286257 -0.40069041 -1.71633168]
RandomForestRegressor,8,3,mae,yes,[-0.74020544 -1.17558411 -0.96190696]
RandomForestRegressor,8,3,mae,no,[-0.61612377 -1.33168153 -0.88521696]
RandomForestRegressor,8,3,mse,yes,[4.94763354e-01 2.20443446e-01 5.85771482e+02]
RandomForestRegressor,8,3,mse,no,[0.28286257 0.40069041 1.71633168]
RandomForestRegressor,9,3,r2_score,yes,[-5.01698461e-01 -2.31554302e-01 -2.93353364e+02]
RandomForestRegressor,9,3,r2_score,no,[-0.29224036 -0.37756321 -0.93142269]
RandomForestRegressor,9,3,mae,yes,[-0.74521128 -1.22684836 -0.62619801]
RandomForestRegressor,9,3,mae,no,[-0.61545255 -1.37675191 -0.67583585]
RandomForestRegressor,9,3,mse,yes,[5.01698461e-01 2.31554302e-01 2.93353364e+02]
RandomForestRegressor,9,3,mse,no,[0.29224036 0.37756321 0.93142269]
RandomForestRegressor,10,3,r2_score,yes,[-4.45880734e-01 -3.81354524e-01 -7.90447809e+02]
RandomForestRegressor,10,3,r2_score,no,[-0.2689383  -0.48404985 -1.79340337]
RandomForestRegressor,10,3,mae,yes,[-0.730468   -1.20950542 -1.07111538]
RandomForestRegressor,10,3,mae,no,[-0.60622349 -1.33073595 -0.90415997]
RandomForestRegressor,10,3,mse,yes,[4.45880734e-01 3.81354524e-01 7.90447809e+02]
RandomForestRegressor,10,3,mse,no,[0.2689383  0.48404985 1.79340337]
RandomForestRegressor,11,3,r2_score,yes,[-4.49776501e-01 -3.69060025e-01 -9.04812211e+02]
RandomForestRegressor,11,3,r2_score,no,[-0.27223803 -0.48163588 -1.73008192]
RandomForestRegressor,11,3,mae,yes,[-0.72570657 -1.2087959  -1.1679117 ]
RandomForestRegressor,11,3,mae,no,[-0.60053025 -1.32127702 -0.8908108 ]
RandomForestRegressor,11,3,mse,yes,[4.49776501e-01 3.69060025e-01 9.04812211e+02]
RandomForestRegressor,11,3,mse,no,[0.27223803 0.48163588 1.73008192]
RandomForestRegressor,12,3,r2_score,yes,[-4.47853528e-01 -3.66144044e-01 -8.24404629e+02]
RandomForestRegressor,12,3,r2_score,no,[-0.2819122  -0.46501267 -1.8579355 ]
RandomForestRegressor,12,3,mae,yes,[-0.72798784 -1.24649541 -1.12575713]
RandomForestRegressor,12,3,mae,no,[-0.60576289 -1.33264746 -0.93935937]
RandomForestRegressor,12,3,mse,yes,[4.47853528e-01 3.66144044e-01 8.24404629e+02]
RandomForestRegressor,12,3,mse,no,[0.2819122  0.46501267 1.8579355 ]
RandomForestRegressor,13,3,r2_score,yes,[-4.50893038e-01 -3.75545246e-01 -7.55475875e+02]
RandomForestRegressor,13,3,r2_score,no,[-0.3004254  -0.46092101 -1.69816374]
RandomForestRegressor,13,3,mae,yes,[-0.72966521 -1.2444304  -1.07242558]
RandomForestRegressor,13,3,mae,no,[-0.60534061 -1.32727975 -0.91295005]
RandomForestRegressor,13,3,mse,yes,[4.50893038e-01 3.75545246e-01 7.55475875e+02]
RandomForestRegressor,13,3,mse,no,[0.3004254  0.46092101 1.69816374]
RandomForestRegressor,14,3,r2_score,yes,[-4.58403675e-01 -3.73350352e-01 -7.46570645e+02]
RandomForestRegressor,14,3,r2_score,no,[-0.29782535 -0.45297298 -1.70609537]
RandomForestRegressor,14,3,mae,yes,[-0.7316938  -1.24297653 -1.0654266 ]
RandomForestRegressor,14,3,mae,no,[-0.60613272 -1.31844567 -0.91562623]
RandomForestRegressor,14,3,mse,yes,[4.58403675e-01 3.73350352e-01 7.46570645e+02]
RandomForestRegressor,14,3,mse,no,[0.29782535 0.45297298 1.70609537]
RandomForestRegressor,15,3,r2_score,yes,[-4.52442831e-01 -3.65817018e-01 -4.13908252e+02]
RandomForestRegressor,15,3,r2_score,no,[-0.30157225 -0.42544676 -1.02683951]
RandomForestRegressor,15,3,mae,yes,[-0.73081852 -1.25887518 -0.77948176]
RandomForestRegressor,15,3,mae,no,[-0.60645286 -1.33825727 -0.75741496]
RandomForestRegressor,15,3,mse,yes,[4.52442831e-01 3.65817018e-01 4.13908252e+02]
RandomForestRegressor,15,3,mse,no,[0.30157225 0.42544676 1.02683951]
RandomForestRegressor,2,4,r2_score,yes,[ -0.30969327  -0.35677791  -0.44216037 -17.04685863]
RandomForestRegressor,2,4,r2_score,no,[ -0.24612464  -0.16811155  -0.89205971 -32.94787112]
RandomForestRegressor,2,4,mae,yes,[-0.60440606 -0.47062589 -1.32324298 -0.12443339]
RandomForestRegressor,2,4,mae,no,[-0.56040057 -0.39597134 -1.71100206 -0.20922042]
RandomForestRegressor,2,4,mse,yes,[ 0.30969327  0.35677791  0.44216037 17.04685863]
RandomForestRegressor,2,4,mse,no,[ 0.24612464  0.16811155  0.89205971 32.94787112]
RandomForestRegressor,3,4,r2_score,yes,[ -0.31021849  -0.43819723  -0.45432891 -31.07491154]
RandomForestRegressor,3,4,r2_score,no,[-2.65585476e-01 -2.80815202e-02 -8.72107137e-01 -9.60281876e+01]
RandomForestRegressor,3,4,mae,yes,[-0.6269355  -0.50071941 -1.37356393 -0.2111815 ]
RandomForestRegressor,3,4,mae,no,[-0.59060105 -0.37483958 -1.70198007 -0.38455836]
RandomForestRegressor,3,4,mse,yes,[ 0.31021849  0.43819723  0.45432891 31.07491154]
RandomForestRegressor,3,4,mse,no,[2.65585476e-01 2.80815202e-02 8.72107137e-01 9.60281876e+01]
RandomForestRegressor,4,4,r2_score,yes,[ -0.29715516  -0.42195463  -0.45648368 -41.05761148]
RandomForestRegressor,4,4,r2_score,no,[-2.60825157e-01 -6.76086541e-02 -8.23617907e-01 -1.84989764e+02]
RandomForestRegressor,4,4,mae,yes,[-0.62108885 -0.55361588 -1.37242317 -0.22472712]
RandomForestRegressor,4,4,mae,no,[-0.58698093 -0.4405614  -1.65891539 -0.52294832]
RandomForestRegressor,4,4,mse,yes,[ 0.29715516  0.42195463  0.45648368 41.05761148]
RandomForestRegressor,4,4,mse,no,[2.60825157e-01 6.76086541e-02 8.23617907e-01 1.84989764e+02]
RandomForestRegressor,5,4,r2_score,yes,[ -0.28194445  -0.29543719  -0.47702254 -57.68842645]
RandomForestRegressor,5,4,r2_score,no,[-1.57111207e-01  7.80311187e-02 -8.66144541e-01 -1.90465918e+02]
RandomForestRegressor,5,4,mae,yes,[-0.62402063 -0.55190589 -1.35002303 -0.2767966 ]
RandomForestRegressor,5,4,mae,no,[-0.58082863 -0.42200817 -1.68643044 -0.54081931]
RandomForestRegressor,5,4,mse,yes,[ 0.28194445  0.29543719  0.47702254 57.68842645]
RandomForestRegressor,5,4,mse,no,[ 1.57111207e-01 -7.80311187e-02  8.66144541e-01  1.90465918e+02]
RandomForestRegressor,6,4,r2_score,yes,[-2.38422864e-01 -2.00673028e-01 -4.73156166e-01 -4.07666430e+02]
RandomForestRegressor,6,4,r2_score,no,[-1.49147799e-01 -2.99541416e-03 -8.33036332e-01 -6.99788886e+02]
RandomForestRegressor,6,4,mae,yes,[-0.61339786 -0.52823622 -1.35582571 -0.7689633 ]
RandomForestRegressor,6,4,mae,no,[-0.58429727 -0.43221401 -1.67333075 -1.01525516]
RandomForestRegressor,6,4,mse,yes,[2.38422864e-01 2.00673028e-01 4.73156166e-01 4.07666430e+02]
RandomForestRegressor,6,4,mse,no,[1.49147799e-01 2.99541416e-03 8.33036332e-01 6.99788886e+02]
RandomForestRegressor,7,4,r2_score,yes,[-2.28192754e-01 -2.60880904e-01 -4.79329932e-01 -4.39117676e+02]
RandomForestRegressor,7,4,r2_score,no,[-1.56371066e-01 -7.27779741e-02 -8.45593743e-01 -6.42204449e+02]
RandomForestRegressor,7,4,mae,yes,[-0.6099534  -0.56378405 -1.372993   -0.79652901]
RandomForestRegressor,7,4,mae,no,[-0.58268286 -0.45189077 -1.67292804 -0.98349128]
RandomForestRegressor,7,4,mse,yes,[2.28192754e-01 2.60880904e-01 4.79329932e-01 4.39117676e+02]
RandomForestRegressor,7,4,mse,no,[1.56371066e-01 7.27779741e-02 8.45593743e-01 6.42204449e+02]
RandomForestRegressor,8,4,r2_score,yes,[-2.36993331e-01 -3.44444657e-01 -4.59252217e-01 -4.00941128e+02]
RandomForestRegressor,8,4,r2_score,no,[-1.55587644e-01 -1.28651542e-01 -8.11821774e-01 -5.99509832e+02]
RandomForestRegressor,8,4,mae,yes,[-0.64153737 -0.57384767 -1.3822262  -0.77739917]
RandomForestRegressor,8,4,mae,no,[-0.59551262 -0.44660706 -1.6573148  -0.94487198]
RandomForestRegressor,8,4,mse,yes,[2.36993331e-01 3.44444657e-01 4.59252217e-01 4.00941128e+02]
RandomForestRegressor,8,4,mse,no,[1.55587644e-01 1.28651542e-01 8.11821774e-01 5.99509832e+02]
RandomForestRegressor,9,4,r2_score,yes,[  -0.24795938   -0.69341129   -0.43902321 -196.7649662 ]
RandomForestRegressor,9,4,r2_score,no,[-1.81264118e-01 -1.30522704e+00 -8.30666097e-01 -3.17671275e+02]
RandomForestRegressor,9,4,mae,yes,[-0.65679406 -0.70234741 -1.35250235 -0.50241127]
RandomForestRegressor,9,4,mae,no,[-0.6198508  -0.64577604 -1.69217309 -0.65974562]
RandomForestRegressor,9,4,mse,yes,[  0.24795938   0.69341129   0.43902321 196.7649662 ]
RandomForestRegressor,9,4,mse,no,[1.81264118e-01 1.30522704e+00 8.30666097e-01 3.17671275e+02]
RandomForestRegressor,10,4,r2_score,yes,[-2.41632395e-01 -3.48930495e-01 -6.00663284e-01 -3.28455379e+02]
RandomForestRegressor,10,4,r2_score,no,[-2.23429073e-01 -5.38753717e-01 -9.40845895e-01 -5.34755411e+02]
RandomForestRegressor,10,4,mae,yes,[-0.64003657 -0.63452292 -1.4877291  -0.6941527 ]
RandomForestRegressor,10,4,mae,no,[-0.63005725 -0.4949239  -1.75289593 -0.92719146]
RandomForestRegressor,10,4,mse,yes,[2.41632395e-01 3.48930495e-01 6.00663284e-01 3.28455379e+02]
RandomForestRegressor,10,4,mse,no,[2.23429073e-01 5.38753717e-01 9.40845895e-01 5.34755411e+02]
RandomForestRegressor,11,4,r2_score,yes,[-2.35213057e-01 -3.26448277e-01 -6.13504292e-01 -3.93822963e+02]
RandomForestRegressor,11,4,r2_score,no,[-2.22889842e-01 -5.64281956e-01 -9.67366760e-01 -5.22597360e+02]
RandomForestRegressor,11,4,mae,yes,[-0.63608322 -0.61926591 -1.51669333 -0.77892664]
RandomForestRegressor,11,4,mae,no,[-0.62846852 -0.471311   -1.76209218 -0.93288965]
RandomForestRegressor,11,4,mse,yes,[2.35213057e-01 3.26448277e-01 6.13504292e-01 3.93822963e+02]
RandomForestRegressor,11,4,mse,no,[2.22889842e-01 5.64281956e-01 9.67366760e-01 5.22597360e+02]
RandomForestRegressor,12,4,r2_score,yes,[-2.09073071e-01 -3.65601417e-01 -5.94637283e-01 -4.19818475e+02]
RandomForestRegressor,12,4,r2_score,no,[-2.22185278e-01 -8.74663362e-01 -9.30754813e-01 -4.37743427e+02]
RandomForestRegressor,12,4,mae,yes,[-0.62502676 -0.65369516 -1.49797877 -0.7932598 ]
RandomForestRegressor,12,4,mae,no,[-0.62401329 -0.55030259 -1.74576852 -0.85611054]
RandomForestRegressor,12,4,mse,yes,[2.09073071e-01 3.65601417e-01 5.94637283e-01 4.19818475e+02]
RandomForestRegressor,12,4,mse,no,[2.22185278e-01 8.74663362e-01 9.30754813e-01 4.37743427e+02]
RandomForestRegressor,13,4,r2_score,yes,[-2.46041980e-01 -3.43887368e-01 -6.15551526e-01 -3.66226896e+02]
RandomForestRegressor,13,4,r2_score,no,[-2.32841139e-01 -8.91455398e-01 -9.24047703e-01 -4.08386962e+02]
RandomForestRegressor,13,4,mae,yes,[-0.64218041 -0.64686477 -1.51016215 -0.7322783 ]
RandomForestRegressor,13,4,mae,no,[-0.6358156  -0.55639059 -1.75419029 -0.82889763]
RandomForestRegressor,13,4,mse,yes,[2.46041980e-01 3.43887368e-01 6.15551526e-01 3.66226896e+02]
RandomForestRegressor,13,4,mse,no,[2.32841139e-01 8.91455398e-01 9.24047703e-01 4.08386962e+02]
RandomForestRegressor,14,4,r2_score,yes,[-2.46238263e-01 -3.68653050e-01 -6.09237659e-01 -3.70883489e+02]
RandomForestRegressor,14,4,r2_score,no,[-2.30825392e-01 -9.36085959e-01 -9.33359293e-01 -4.23696022e+02]
RandomForestRegressor,14,4,mae,yes,[-0.64395729 -0.65111696 -1.51283803 -0.72108403]
RandomForestRegressor,14,4,mae,no,[-0.62374925 -0.56435251 -1.75414162 -0.83972831]
RandomForestRegressor,14,4,mse,yes,[2.46238263e-01 3.68653050e-01 6.09237659e-01 3.70883489e+02]
RandomForestRegressor,14,4,mse,no,[2.30825392e-01 9.36085959e-01 9.33359293e-01 4.23696022e+02]
RandomForestRegressor,15,4,r2_score,yes,[ -0.2432615   -0.34887553  -0.6336734  -84.56200635]
RandomForestRegressor,15,4,r2_score,no,[  -0.2334094    -0.94954714   -0.94015699 -179.23453204]
RandomForestRegressor,15,4,mae,yes,[-0.64137682 -0.64574622 -1.53394045 -0.36686262]
RandomForestRegressor,15,4,mae,no,[-0.62860132 -0.57934813 -1.76085736 -0.54123342]
RandomForestRegressor,15,4,mse,yes,[ 0.2432615   0.34887553  0.6336734  84.56200635]
RandomForestRegressor,15,4,mse,no,[  0.2334094    0.94954714   0.94015699 179.23453204]
RandomForestRegressor,2,5,r2_score,yes,[ -7.65477233  -1.1091251   -0.10734805  -0.54079628 -14.59886555]
RandomForestRegressor,2,5,r2_score,no,[ -7.46026697  -0.79388212  -0.03735226  -0.91275591 -23.88827534]
RandomForestRegressor,2,5,mae,yes,[-0.17190631 -1.0390032  -0.25383142 -1.41350194 -0.11784524]
RandomForestRegressor,2,5,mae,no,[-0.14053712 -0.85501913 -0.62361543 -1.7675446  -0.14847392]
RandomForestRegressor,2,5,mse,yes,[ 7.65477233  1.1091251   0.10734805  0.54079628 14.59886555]
RandomForestRegressor,2,5,mse,no,[ 7.46026697  0.79388212  0.03735226  0.91275591 23.88827534]
RandomForestRegressor,3,5,r2_score,yes,[-13.03361599  -1.13170526  -0.04879485  -0.56476169 -11.75660092]
RandomForestRegressor,3,5,r2_score,no,[-11.64117103  -0.82450555   0.0774729   -0.93852068 -44.35899961]
RandomForestRegressor,3,5,mae,yes,[-0.22505366 -1.04647034 -0.28819706 -1.54256245 -0.11115276]
RandomForestRegressor,3,5,mae,no,[-0.18122316 -0.87715533 -0.61587173 -1.84152191 -0.21102976]
RandomForestRegressor,3,5,mse,yes,[13.03361599  1.13170526  0.04879485  0.56476169 11.75660092]
RandomForestRegressor,3,5,mse,no,[11.64117103  0.82450555 -0.0774729   0.93852068 44.35899961]
RandomForestRegressor,4,5,r2_score,yes,[-12.36796984  -1.12902475  -0.0255657   -0.56783239 -19.97736445]
RandomForestRegressor,4,5,r2_score,no,[-11.21477775  -0.82727978  -0.10248908  -0.86726434 -82.24655893]
RandomForestRegressor,4,5,mae,yes,[-0.21622823 -1.04967785 -0.30260398 -1.51175906 -0.15868011]
RandomForestRegressor,4,5,mae,no,[-0.1793417  -0.88528929 -0.64332269 -1.74802781 -0.32135175]
RandomForestRegressor,4,5,mse,yes,[12.36796984  1.12902475  0.0255657   0.56783239 19.97736445]
RandomForestRegressor,4,5,mse,no,[11.21477775  0.82727978  0.10248908  0.86726434 82.24655893]
RandomForestRegressor,5,5,r2_score,yes,[-15.7676372   -1.10489082   0.0446369   -0.67021693 -25.09664316]
RandomForestRegressor,5,5,r2_score,no,"[-3.63086547e+01 -8.26023559e-01  5.29285832e-02 -9.61227197e-01
 -1.00636816e+02]"
RandomForestRegressor,5,5,mae,yes,[-0.25258031 -1.04771859 -0.35376971 -1.60333984 -0.18406358]
RandomForestRegressor,5,5,mae,no,[-0.31187768 -0.89872303 -0.59397456 -1.78886386 -0.39105515]
RandomForestRegressor,5,5,mse,yes,[15.7676372   1.10489082 -0.0446369   0.67021693 25.09664316]
RandomForestRegressor,5,5,mse,no,"[ 3.63086547e+01  8.26023559e-01 -5.29285832e-02  9.61227197e-01
  1.00636816e+02]"
RandomForestRegressor,6,5,r2_score,yes,"[-1.15878041e+01 -1.10106690e+00  4.49039882e-02 -6.22956864e-01
 -4.18230888e+02]"
RandomForestRegressor,6,5,r2_score,no,"[-3.38260422e+01 -8.27982685e-01 -8.10447919e-03 -9.05349123e-01
 -8.40777668e+02]"
RandomForestRegressor,6,5,mae,yes,[-0.22176927 -1.04109833 -0.35069118 -1.58382161 -0.79773018]
RandomForestRegressor,6,5,mae,no,[-0.30388645 -0.88934298 -0.55740003 -1.73481282 -1.16088118]
RandomForestRegressor,6,5,mse,yes,"[ 1.15878041e+01  1.10106690e+00 -4.49039882e-02  6.22956864e-01
  4.18230888e+02]"
RandomForestRegressor,6,5,mse,no,"[3.38260422e+01 8.27982685e-01 8.10447919e-03 9.05349123e-01
 8.40777668e+02]"
RandomForestRegressor,7,5,r2_score,yes,"[-1.06358777e+01 -1.09736044e+00  6.50911943e-03 -6.13324904e-01
 -4.62948976e+02]"
RandomForestRegressor,7,5,r2_score,no,"[-2.85326204e+01 -8.16960150e-01 -6.37840722e-03 -8.80842668e-01
 -6.52219506e+02]"
RandomForestRegressor,7,5,mae,yes,[-0.21401084 -1.04294398 -0.36107408 -1.58912765 -0.85616507]
RandomForestRegressor,7,5,mae,no,[-0.27935045 -0.88194709 -0.59001996 -1.75845363 -1.01790389]
RandomForestRegressor,7,5,mse,yes,"[ 1.06358777e+01  1.09736044e+00 -6.50911943e-03  6.13324904e-01
  4.62948976e+02]"
RandomForestRegressor,7,5,mse,no,"[2.85326204e+01 8.16960150e-01 6.37840722e-03 8.80842668e-01
 6.52219506e+02]"
RandomForestRegressor,8,5,r2_score,yes,"[-1.42659140e+01 -1.08622261e+00  1.03094227e-01 -5.87293826e-01
 -4.16361909e+02]"
RandomForestRegressor,8,5,r2_score,no,"[-3.14996709e+01 -8.17237848e-01  5.96720473e-03 -7.94912442e-01
 -5.80873206e+02]"
RandomForestRegressor,8,5,mae,yes,[-0.24603368 -1.03792854 -0.41425875 -1.59341019 -0.82085469]
RandomForestRegressor,8,5,mae,no,[-0.29586757 -0.88249279 -0.56772948 -1.72638413 -0.96079019]
RandomForestRegressor,8,5,mse,yes,"[ 1.42659140e+01  1.08622261e+00 -1.03094227e-01  5.87293826e-01
  4.16361909e+02]"
RandomForestRegressor,8,5,mse,no,"[ 3.14996709e+01  8.17237848e-01 -5.96720473e-03  7.94912442e-01
  5.80873206e+02]"
RandomForestRegressor,9,5,r2_score,yes,"[-2.01208434e+01 -1.07491046e+00 -2.64531504e-02 -5.45709995e-01
 -2.31852734e+02]"
RandomForestRegressor,9,5,r2_score,no,"[-4.27182050e+01 -8.00679497e-01 -8.22235946e-02 -7.86704059e-01
 -3.45004147e+02]"
RandomForestRegressor,9,5,mae,yes,[-0.29213142 -1.03655946 -0.47939552 -1.47933233 -0.60249584]
RandomForestRegressor,9,5,mae,no,[-0.34540988 -0.87794428 -0.64475953 -1.71180298 -0.73650091]
RandomForestRegressor,9,5,mse,yes,"[2.01208434e+01 1.07491046e+00 2.64531504e-02 5.45709995e-01
 2.31852734e+02]"
RandomForestRegressor,9,5,mse,no,"[4.27182050e+01 8.00679497e-01 8.22235946e-02 7.86704059e-01
 3.45004147e+02]"
RandomForestRegressor,10,5,r2_score,yes,[ -18.58695309   -0.93065954   -0.47374752   -0.74675603 -255.84218336]
RandomForestRegressor,10,5,r2_score,no,"[-3.39742305e+01 -7.22317745e-01 -1.77572418e-01 -9.05703527e-01
 -3.80734883e+02]"
RandomForestRegressor,10,5,mae,yes,[-0.28031024 -1.01587879 -0.43056735 -1.74434851 -0.62541778]
RandomForestRegressor,10,5,mae,no,[-0.31082772 -0.85097287 -0.54553521 -1.89553625 -0.76872876]
RandomForestRegressor,10,5,mse,yes,[ 18.58695309   0.93065954   0.47374752   0.74675603 255.84218336]
RandomForestRegressor,10,5,mse,no,"[3.39742305e+01 7.22317745e-01 1.77572418e-01 9.05703527e-01
 3.80734883e+02]"
RandomForestRegressor,11,5,r2_score,yes,[ -19.43542891   -0.94640496   -0.50021418   -0.75608686 -363.39087464]
RandomForestRegressor,11,5,r2_score,no,"[-3.25373594e+01 -7.22586510e-01 -2.18098483e-01 -8.98323051e-01
 -3.56686179e+02]"
RandomForestRegressor,11,5,mae,yes,[-0.28712582 -1.01656238 -0.43584413 -1.76279164 -0.76068024]
RandomForestRegressor,11,5,mae,no,[-0.30506506 -0.85331674 -0.54634548 -1.90223978 -0.75576151]
RandomForestRegressor,11,5,mse,yes,[ 19.43542891   0.94640496   0.50021418   0.75608686 363.39087464]
RandomForestRegressor,11,5,mse,no,"[3.25373594e+01 7.22586510e-01 2.18098483e-01 8.98323051e-01
 3.56686179e+02]"
RandomForestRegressor,12,5,r2_score,yes,[ -19.41031417   -0.94510607   -0.57753525   -0.73605748 -360.84539407]
RandomForestRegressor,12,5,r2_score,no,"[-3.03744190e+01 -7.24358423e-01 -1.98881311e-01 -8.57698666e-01
 -2.53318329e+02]"
RandomForestRegressor,12,5,mae,yes,[-0.28385509 -1.01774616 -0.48495368 -1.74393915 -0.76229145]
RandomForestRegressor,12,5,mae,no,[-0.29620214 -0.85893445 -0.56456948 -1.88407888 -0.65286856]
RandomForestRegressor,12,5,mse,yes,[ 19.41031417   0.94510607   0.57753525   0.73605748 360.84539407]
RandomForestRegressor,12,5,mse,no,"[3.03744190e+01 7.24358423e-01 1.98881311e-01 8.57698666e-01
 2.53318329e+02]"
RandomForestRegressor,13,5,r2_score,yes,[ -28.62287624   -0.9409988    -0.56240501   -0.70823738 -304.01294904]
RandomForestRegressor,13,5,r2_score,no,"[-4.47445400e+01 -7.31205248e-01 -1.98214436e-01 -8.55200481e-01
 -3.21958889e+02]"
RandomForestRegressor,13,5,mae,yes,[-0.32031364 -1.01717069 -0.48013086 -1.71983772 -0.69399756]
RandomForestRegressor,13,5,mae,no,[-0.34894541 -0.85958423 -0.56506233 -1.8662839  -0.72569121]
RandomForestRegressor,13,5,mse,yes,[ 28.62287624   0.9409988    0.56240501   0.70823738 304.01294904]
RandomForestRegressor,13,5,mse,no,"[4.47445400e+01 7.31205248e-01 1.98214436e-01 8.55200481e-01
 3.21958889e+02]"
RandomForestRegressor,14,5,r2_score,yes,[ -28.34678835   -0.94696987   -0.51907657   -0.73905682 -333.58895914]
RandomForestRegressor,14,5,r2_score,no,"[-4.51571526e+01 -7.16127544e-01 -1.92097332e-01 -8.75059242e-01
 -3.20858283e+02]"
RandomForestRegressor,14,5,mae,yes,[-0.31817731 -1.01728003 -0.46901614 -1.75502375 -0.72012308]
RandomForestRegressor,14,5,mae,no,[-0.34857277 -0.85604796 -0.55783197 -1.88425238 -0.7304763 ]
RandomForestRegressor,14,5,mse,yes,[ 28.34678835   0.94696987   0.51907657   0.73905682 333.58895914]
RandomForestRegressor,14,5,mse,no,"[4.51571526e+01 7.16127544e-01 1.92097332e-01 8.75059242e-01
 3.20858283e+02]"
RandomForestRegressor,15,5,r2_score,yes,[-28.64312739  -0.94749012  -0.57530553  -0.74215023 -48.66620632]
RandomForestRegressor,15,5,r2_score,no,[-44.97173948  -0.72167648  -0.17736911  -0.74204913 -53.37555622]
RandomForestRegressor,15,5,mae,yes,[-0.31894369 -1.01792089 -0.50453534 -1.75587709 -0.26001858]
RandomForestRegressor,15,5,mae,no,[-0.34970249 -0.85744394 -0.59482858 -1.82371918 -0.30324457]
RandomForestRegressor,15,5,mse,yes,[28.64312739  0.94749012  0.57530553  0.74215023 48.66620632]
RandomForestRegressor,15,5,mse,no,[44.97173948  0.72167648  0.17736911  0.74204913 53.37555622]
